edp_number,sku,grouped_skus,image_detail,icons,vender_name,category_ids,series_01,series_02,outside_diameter,shank_diameter,flute_length,overall_length,morse_taper_no,surface_treatment,pilot_length,shank_type,point_angle,c_sink_angle,standard,raw_material,attribute_set,name (CHINESE),name (ENGLISH),type,product_type_id,description,price,short_description,status,qty,image,weight,tax_class_id,visibility
GR-SD-DJ544,GR-SD-DJ544,"YNDEAUNDF,YNDEAUODF,YNDEAUPDF,YNDEAUQDF,YNDEAURDF,YNDEAUSDF,YNDEAUTDF,YNDEAUUDF,YNDEAUVDF,YNDEAUWDF,YNDEAUXDF,YNDEAUYDF,YNDEAUZDF,YNDEAVADF,YNDEAVBDF,YNDEAVCDF,YNDEAVDDF,YNDEAVEDF,YNDEAVFDF,YNDEAVGDF,YNDEAVHDF,YNDEAVIDF,YNDEAVJDF,YNDEAVKDF,YNDEAVLDF,YNDEAVMDF,YNDEAVNDF,YNDEAVODF,YNDEAVPDF,YNDEAVQDF,YNDEAVRDF,YNDEAVSDF,YNDEAVTDF,YNDEAVUDF,YNDEAVVDF,YNDEAVWDF,YNDEAVXDF,YNDEAVYDF,YNDEAVZDF,YNDEAWADF,YNDEAWBDF,YNDEAWCDF,YNDEAWDDF,YNDEAWEDF,YNDEAWFDF,YNDEAWGDF,YNDEAWHDF,YNDEAWIDF,YNDEAWJDF,YNDEAWKDF,YNDEAWLDF,YNDEAWMDF,YNDEAWNDF,YNDEAWODF,YNDEAWPDF,YNDEAWQDF,YNDEAWRDF,YNDEAWSDF,YNDEAWTDF,YNDEAWUDF,YNDEAWVDF,YNDEAWWDF,YNDEAWXDF,YNDEAWYDF,YNDEAWZDF,YNDEAXADF,YNDEAXBDF,YNDEAXCDF,YNDEAXDDF,YNDEAXEDF,YNDEAXFDF,YNDEAXGDF,YNDEAXHDF,YNDEAXIDF,YNDEAXJDF,YNDEAXKDF,YNDEAXLDF,YNDEAXMDF,YNDEAXNDF,YNDEAXODF,YNDEAXPDF,YNDEAXQDF,YNDEAXRDF,YNDEAXSDF,YNDEAXTDF,YNDEAXUDF,YNDEAXVDF,YNDEAXWDF,YNDEAXXDF,YNDEAXYDF,YNDEAXZDF,YNDEAYADF,YNDEAYBDF,YNDEAYCDF,YNDEAYDDF,YNDEAYEDF,YNDEAYFDF,YNDEAYGDF,YNDEAYHDF,YNDEAYIDF,YNDEAYJDF,YNDEAYKDF,YNDEAYLDF,YNDEAYMDF,YNDEAYNDF,YNDEAYODF,YNDEAYPDF,YNDEAYQDF,YNDEAYRDF,YNDEAYSDF,YNDEAYTDF,YNDEAYUDF,YNDEAYVDF,YNDEAYWDF,YNDEAYXDF,YNDEAYYDF,YNDEAYZDF,YNDEAZADF,YNDEAZBDF,YNDEAZCDF,YNDEAZDDF,YNDEAZEDF,YNDEAZFDF,YNDEAZGDF,YNDEAZHDF,YNDEAZIDF,YNDEAZJDF,YNDEAZKDF,YNDEAZLDF",,,YG-1,"3,8,58",HPD Drill,DJ544,,,,,,TiN,0,0,0,0,,HSS-EX,SD_drill_normal,HPD 钻头 细长(TiN涂层),HPD Drill Jobber(TiN),grouped,grouped,,888888,,Enable,10,,1,4,4
GR-SD-D1105,GR-SD-D1105,"YNDFAAADF,YNDFAABDF,YNDFAACDF,YNDFAADDF,YNDFAAEDF,YNDFAAFDF,YNDFAAGDF,YNDFAAHDF,YNDFAAIDF,YNDFAAJDF,YNDFAAKDF,YNDFAALDF,YNDFAAMDF,YNDFAANDF,YNDFAAODF,YNDFAAPDF,YNDFAAQDF,YNDFAARDF,YNDFAASDF,YNDFAATDF,YNDFAAUDF,YNDFAAVDF,YNDFAAWDF,YNDFAAXDF,YNDFAAYDF,YNDFAAZDF,YNDFABADF,YNDFABBDF,YNDFABCDF,YNDFABDDF,YNDFABEDF,YNDFABFDF,YNDFABGDF,YNDFABHDF,YNDFABIDF,YNDFABJDF,YNDFABKDF,YNDFABLDF,YNDFABMDF,YNDFABNDF,YNDFABODF,YNDFAWQDF,YNDFAWRDF,YNDFAWSDF,YNDFAWTDF,YNDFAWUDF,YNDFAWVDF,YNDFAWWDF,YNDFAWXDF,YNDFAWYDF,YNDFAWZDF,YNDFAXADF,YNDFAXBDF,YNDFAXCDF,YNDFAXDDF,YNDFAXEDF,YNDFAXFDF,YNDFAXGDF,YNDFAXHDF,YNDFAXIDF,YNDFAXJDF,YNDFAXKDF,YNDFAXLDF,YNDFAXMDF,YNDFAXNDF,YNDFAXODF,YNDFAXPDF,YNDFAXQDF,YNDFAXRDF,YNDFAXSDF,YNDFAXTDF,YNDFAXUDF,YNDFAXVDF,YNDFAXWDF,YNDFAXXDF,YNDFAXYDF,YNDFAXZDF,YNDFAYADF,YNDFAYBDF,YNDFAYCDF,YNDFAYDDF,YNDFAYEDF,YNDFAYFDF,YNDFAYGDF,YNDFAYHDF,YNDFAYIDF,YNDFAYJDF,YNDFAYKDF,YNDFAYLDF,YNDFAYMDF,YNDFAYNDF,YNDFAYODF,YNDFAYPDF,YNDFAYQDF,YNDFAYRDF,YNDFAYSDF,YNDFAYTDF,YNDFAYUDF,YNDFAYVDF,YNDFAYWDF,YNDFAYXDF,YNDFAYYDF,YNDFAYZDF,YNDFAZADF,YNDFAZBDF,YNDFAZCDF,YNDFAZDDF,YNDFAZEDF,YNDFAZFDF,YNDFAZGDF,YNDFAZHDF,YNDFAZIDF,YNDFAZJDF,YNDFAZKDF,YNDFAZLDF,YNDFAZMDF,YNDFAZNDF,YNDFAZODF,YNDFAZPDF,YNDFAZQDF,YNDFAZRDF,YNDFAZSDF,YNDFAZTDF,YNDFAZUDF,YNDFAZVDF,YNDFAZWDF,YNDFAZXDF,YNDFAZYDF,YNDFAZZDF,YNDFBAADF,YNDFBABDF,YNDFBACDF,YNDFBADDF,YNDFBAEDF,YNDFBAFDF,YNDFBAGDF,YNDFBAHDF,YNDFBAIDF,YNDFBAJDF,YNDFBAKDF,YNDFBALDF,YNDFBAMDF,YNDFBANDF,YNDFBAODF,YNDFBAPDF,YNDFBAQDF,YNDFBARDF,YNDFBASDF,YNDFBATDF,YNDFBAUDF,YNDFBAVDF,YNDFBAWDF,YNDFBAXDF,YNDFBAYDF,YNDFBAZDF,YNDFBBADF,YNDFBBBDF,YNDFBBCDF,YNDFBBDDF,YNDFBBEDF,YNDFBBFDF,YNDFBBGDF,YNDFBBHDF,YNDFBBIDF,YNDFBBJDF,YNDFBBKDF,YNDFBBLDF,YNDFBBMDF,YNDFBBNDF,YNDFBBODF,YNDFBBPDF,YNDFBBQDF,YNDFBBRDF,YNDFBBSDF,YNDFBBTDF,YNDFBBUDF,YNDFBBVDF,YNDFBBWDF,YNDFBBXDF,YNDFBBYDF,YNDFBBZDF,YNDFBCADF,YNDFBCBDF,YNDFBCCDF,YNDFBCDDF,YNDFBCEDF,YNDFBCFDF,YNDFBCGDF,YNDFBCHDF,YNDFBCIDF,YNDFBCJDF,YNDFBCKDF,YNDFBCLDF,YNDFBCMDF,YNDFBCNDF,YNDFBCODF,YNDFBCPDF,YNDFBCQDF,YNDFBCRDF,YNDFBCSDF,YNDFBCTDF,YNDFBCUDF,YNDFBCVDF,YNDFBCWDF,YNDFBCXDF,YNDFBCYDF,YNDFBCZDF,YNDFBDADF,YNDFBDBDF,YNDFBDCDF,YNDFBDDDF,YNDFBDEDF,YNDFBDFDF,YNDFBDGDF,YNDFBDHDF,YNDFBDIDF,YNDFBDJDF,YNDFBDKDF,YNDFBDLDF,YNDFBDMDF,YNDFBDNDF,YNDFBDODF,YNDFBDPDF,YNDFBDQDF,YNDFBDRDF,YNDFBDSDF,YNDFBDTDF,YNDFBDUDF,YNDFBDVDF,YNDFBDWDF,YNDFBDXDF,YNDFBDYDF,YNDFBDZDF,YNDFBEADF,YNDFBEBDF,YNDFBECDF,YNDFBEDDF,YNDFBEEDF,YNDFBEFDF,YNDFBEGDF,YNDFBEHDF,YNDFBEIDF,YNDFBEJDF,YNDFBEKDF,YNDFBELDF,YNDFBEMDF,YNDFBENDF,YNDFBEODF,YNDFBEPDF,YNDFBEQDF,YNDFBERDF,YNDFBESDF,YNDFBETDF,YNDFBEUDF,YNDFBEVDF,YNDFBEWDF,YNDFBEXDF,YNDFBEYDF,YNDFBEZDF,YNDFBFADF,YNDFBFBDF,YNDFBFCDF,YNDFBFDDF,YNDFBFEDF,YNDFBFFDF,YNDFBFGDF,YNDFBFHDF,YNDFBFIDF,YNDFBFJDF,YNDFBFKDF,YNDFBFLDF,YNDFBFMDF,YNDFBFNDF,YNDFBFODF,YNDFBFPDF,YNDFBFQDF,YNDFBFRDF",,,YG-1,"3,8,59",HSS Straight Shank Drill,D1105,,,,,,Steam Homo,0,0,0,0,,HSS (M2),SD_drill_normal,HSS(M2) 细长 直柄钻头,HSS(M2) Jobber SS Drill,grouped,grouped,,888888,,Enable,10,,1,4,4
GR-SD-D1100,GR-SD-D1100,"YNDFABPDF,YNDFABQDF,YNDFABRDF,YNDFABSDF,YNDFABTDF,YNDFABUDF,YNDFABVDF,YNDFABWDF,YNDFABXDF,YNDFABYDF,YNDFABZDF,YNDFACADF,YNDFACBDF,YNDFACCDF,YNDFACDDF,YNDFACEDF,YNDFACFDF,YNDFACGDF,YNDFACHDF,YNDFACIDF,YNDFACJDF,YNDFACKDF,YNDFACLDF,YNDFACMDF,YNDFACNDF,YNDFACODF,YNDFACPDF,YNDFACQDF,YNDFACRDF,YNDFACSDF,YNDFACTDF,YNDFACUDF,YNDFACVDF,YNDFACWDF,YNDFACXDF,YNDFACYDF,YNDFACZDF,YNDFADADF,YNDFADBDF,YNDFADCDF,YNDFADDDF,YNDFADEDF,YNDFADFDF,YNDFADGDF,YNDFADHDF,YNDFADIDF,YNDFADJDF,YNDFADKDF,YNDFADLDF,YNDFADMDF,YNDFADNDF,YNDFADODF,YNDFADPDF,YNDFADQDF,YNDFADRDF,YNDFADSDF,YNDFADTDF,YNDFADUDF,YNDFADVDF,YNDFADWDF,YNDFADXDF,YNDFADYDF,YNDFADZDF,YNDFAEADF,YNDFAEBDF,YNDFAECDF,YNDFAEDDF,YNDFAEEDF,YNDFAEFDF,YNDFAEGDF,YNDFAEHDF,YNDFAEIDF,YNDFAEJDF,YNDFAEKDF,YNDFAELDF,YNDFAEMDF,YNDFAENDF,YNDFAEODF,YNDFAEPDF,YNDFAEQDF,YNDFAERDF,YNDFAESDF,YNDFAETDF,YNDFAEUDF,YNDFAEVDF,YNDFAEWDF,YNDFAEXDF,YNDFAEYDF,YNDFAEZDF,YNDFAFADF,YNDFAFBDF,YNDFAFCDF",,,YG-1,"3,8,59",HSS Straight Shank Drill,D1100,,,,,,Bright,0,0,0,0,,HSS (M2),SD_drill_normal,HSS(M2) 细长 直柄钻头 光亮色 DIN 338/H,HSS(M2) Jobber Straight Shank Drill Bright DIN 338/H,grouped,grouped,,888888,,Enable,10,,1,4,4
GR-SD-D1101,GR-SD-D1101,"YNDFAFDDF,YNDFAFEDF,YNDFAFFDF,YNDFAFGDF,YNDFAFHDF,YNDFAFIDF,YNDFAFJDF,YNDFAFKDF,YNDFAFLDF,YNDFAFMDF,YNDFAFNDF,YNDFAFODF,YNDFAFPDF,YNDFAFQDF,YNDFAFRDF,YNDFAFSDF,YNDFAFTDF,YNDFAFUDF,YNDFAFVDF,YNDFAFWDF,YNDFAFXDF,YNDFAFYDF,YNDFAFZDF,YNDFAGADF,YNDFAGBDF,YNDFAGCDF,YNDFAGDDF,YNDFAGEDF,YNDFAGFDF,YNDFAGGDF,YNDFAGHDF,YNDFAGIDF,YNDFAGJDF,YNDFAGKDF,YNDFAGLDF,YNDFAGMDF,YNDFAGNDF,YNDFAGODF,YNDFAGPDF,YNDFAGQDF,YNDFAGRDF,YNDFAGSDF,YNDFAGTDF,YNDFAGUDF,YNDFAGVDF,YNDFAGWDF,YNDFAGXDF,YNDFAGYDF,YNDFAGZDF,YNDFAHADF,YNDFAHBDF,YNDFAHCDF,YNDFAHDDF,YNDFAHEDF,YNDFAHFDF,YNDFAHGDF,YNDFAHHDF,YNDFAHIDF,YNDFAHJDF,YNDFAHKDF,YNDFAHLDF,YNDFAHMDF,YNDFAHNDF,YNDFAHODF,YNDFAHPDF,YNDFAHQDF,YNDFAHRDF,YNDFAHSDF,YNDFAHTDF,YNDFAHUDF,YNDFAHVDF,YNDFAHWDF,YNDFAHXDF,YNDFAHYDF,YNDFAHZDF,YNDFAIADF,YNDFAIBDF,YNDFAICDF,YNDFAIDDF,YNDFAIEDF,YNDFAIFDF,YNDFAIGDF,YNDFAIHDF,YNDFAIIDF,YNDFAIJDF,YNDFAIKDF,YNDFAILDF,YNDFAIMDF,YNDFAINDF,YNDFAIODF,YNDFAIPDF,YNDFAIQDF,YNDFAIRDF,YNDFAISDF,YNDFAITDF,YNDFAIUDF,YNDFAIVDF,YNDFAIWDF,YNDFAIXDF,YNDFAIYDF,YNDFAIZDF,YNDFAJADF,YNDFAJBDF,YNDFAJCDF,YNDFAJDDF,YNDFAJEDF,YNDFAJFDF,YNDFAJGDF,YNDFAJHDF,YNDFAJIDF,YNDFAJJDF,YNDFAJKDF,YNDFAJLDF,YNDFAJMDF,YNDFAJNDF,YNDFAJODF,YNDFAJPDF,YNDFAJQDF,YNDFAJRDF,YNDFAJSDF,YNDFAJTDF",,,YG-1,"3,8,59",HSS Straight Shank Drill,D1101,,,,,,Bright,0,0,0,0,,HSS (M2),SD_drill_normal,HSS(M2) 常规 直柄钻头,HSS(M2) Regular Straight Shank Drill,grouped,grouped,,888888,,Enable,10,,1,4,4
GR-SD-D1106,GR-SD-D1106,"YNDFAJUDF,YNDFAJVDF,YNDFAJWDF,YNDFAJXDF,YNDFAJYDF,YNDFAJZDF,YNDFAKADF,YNDFAKBDF,YNDFAKCDF,YNDFAKDDF,YNDFAKEDF,YNDFAKFDF,YNDFAKGDF,YNDFAKHDF,YNDFAKIDF,YNDFAKJDF,YNDFAKKDF,YNDFAKLDF,YNDFAKMDF,YNDFAKNDF,YNDFAKODF,YNDFAKPDF,YNDFAKQDF,YNDFAKRDF,YNDFAKSDF,YNDFAKTDF,YNDFAKUDF,YNDFAKVDF,YNDFAKWDF,YNDFAKXDF,YNDFAKYDF,YNDFAKZDF,YNDFALADF,YNDFALBDF,YNDFALCDF,YNDFALDDF,YNDFALEDF,YNDFALFDF,YNDFALGDF,YNDFALHDF,YNDFALIDF,YNDFALJDF,YNDFALKDF,YNDFALLDF,YNDFALMDF,YNDFALNDF,YNDFALODF,YNDFALPDF,YNDFALQDF,YNDFALRDF,YNDFALSDF,YNDFALTDF,YNDFALUDF,YNDFALVDF,YNDFALWDF,YNDFALXDF,YNDFALYDF,YNDFALZDF,YNDFAMADF,YNDFAMBDF,YNDFAMCDF,YNDFAMDDF,YNDFAMEDF,YNDFAMFDF,YNDFAMGDF,YNDFAMHDF,YNDFAMIDF,YNDFAMJDF,YNDFAMKDF,YNDFAMLDF,YNDFAMMDF,YNDFAMNDF,YNDFAMODF,YNDFAMPDF,YNDFAMQDF,YNDFAMRDF,YNDFAMSDF,YNDFAMTDF,YNDFAMUDF,YNDFAMVDF,YNDFAMWDF,YNDFAMXDF,YNDFAMYDF,YNDFAMZDF,YNDFANADF,YNDFANBDF,YNDFANCDF,YNDFANDDF,YNDFANEDF,YNDFANFDF,YNDFANGDF,YNDFANHDF",,,YG-1,"3,8,59",HSS Straight Shank Drill,D1106,,,,,,Bright,0,0,0,0,,HSS (M2),SD_drill_normal,HSS(M2) 细长 直柄钻头 光亮色 DIN 338/W,HSS(M2) Jobber Straight Shank Drill Bright DIN 338/W,grouped,grouped,,888888,,Enable,10,,1,4,4
GR-SD-D1107,GR-SD-D1107,"YNDFANIDF,YNDFANJDF,YNDFANKDF,YNDFANLDF,YNDFANMDF,YNDFANNDF,YNDFANODF,YNDFANPDF,YNDFANQDF,YNDFANRDF,YNDFANSDF,YNDFANTDF,YNDFANUDF,YNDFANVDF,YNDFANWDF,YNDFANXDF,YNDFANYDF,YNDFANZDF,YNDFAOADF,YNDFAOBDF,YNDFAOCDF,YNDFAODDF,YNDFAOEDF,YNDFAOFDF,YNDFAOGDF,YNDFAOHDF,YNDFAOIDF,YNDFAOJDF,YNDFAOKDF,YNDFAOLDF,YNDFAOMDF,YNDFAONDF,YNDFAOODF,YNDFAOPDF,YNDFAOQDF,YNDFAORDF,YNDFAOSDF,YNDFAOTDF,YNDFAOUDF,YNDFAOVDF,YNDFAOWDF,YNDFAOXDF,YNDFAOYDF,YNDFAOZDF,YNDFAPADF,YNDFAPBDF,YNDFAPCDF,YNDFAPDDF,YNDFAPEDF,YNDFAPFDF,YNDFAPGDF,YNDFAPHDF,YNDFAPIDF,YNDFAPJDF,YNDFAPKDF,YNDFAPLDF,YNDFAPMDF,YNDFAPNDF,YNDFAPODF,YNDFAPPDF,YNDFAPQDF,YNDFAPRDF,YNDFAPSDF,YNDFAPTDF,YNDFAPUDF,YNDFAPVDF,YNDFAPWDF,YNDFAPXDF,YNDFAPYDF,YNDFAPZDF,YNDFAQADF,YNDFAQBDF,YNDFAQCDF,YNDFAQDDF,YNDFAQEDF,YNDFAQFDF,YNDFAQGDF,YNDFAQHDF,YNDFAQIDF,YNDFAQJDF,YNDFAQKDF,YNDFAQLDF,YNDFAQMDF,YNDFAQNDF,YNDFAQODF,YNDFAQPDF,YNDFAQQDF,YNDFAQRDF,YNDFAQSDF,YNDFAQTDF,YNDFAQUDF,YNDFAQVDF,YNDFAQWDF,YNDFAQXDF,YNDFAQYDF,YNDFAQZDF,YNDFARADF,YNDFARBDF,YNDFARCDF,YNDFARDDF,YNDFAREDF,YNDFARFDF,YNDFARGDF,YNDFARHDF,YNDFARIDF,YNDFARJDF,YNDFARKDF,YNDFARLDF,YNDFARMDF,YNDFARNDF,YNDFARODF,YNDFARPDF,YNDFARQDF,YNDFARRDF,YNDFARSDF,YNDFARTDF,YNDFARUDF,YNDFARVDF,YNDFARWDF,YNDFARXDF,YNDFARYDF",,,YG-1,"3,8,59",HSS Straight Shank Drill,D1107,,,,,,Bright,0,0,0,0,,HSS (M2),SD_drill_normal,HSS(M2) 超短 直柄钻头 DIN 1897,HSS(M2) Stub Straight Shank Drill DIN 1897,grouped,grouped,,888888,,Enable,10,,1,4,4
GR-SD-D1123,GR-SD-D1123,"YNDFARZDF,YNDFASADF,YNDFASBDF,YNDFASCDF,YNDFASDDF,YNDFASEDF,YNDFASFDF,YNDFASGDF,YNDFASHDF,YNDFASIDF,YNDFASJDF,YNDFASKDF,YNDFASLDF,YNDFASMDF,YNDFASNDF,YNDFASODF,YNDFASPDF,YNDFASQDF,YNDFASRDF,YNDFASSDF,YNDFASTDF,YNDFASUDF,YNDFASVDF,YNDFASWDF,YNDFASXDF,YNDFASYDF,YNDFASZDF,YNDFATADF,YNDFATBDF,YNDFATCDF,YNDFATDDF,YNDFATEDF,YNDFATFDF,YNDFATGDF,YNDFATHDF,YNDFATIDF,YNDFATJDF,YNDFATKDF,YNDFATLDF,YNDFATMDF,YNDFATNDF,YNDFATODF,YNDFATPDF,YNDFATQDF,YNDFATRDF,YNDFATSDF,YNDFATTDF,YNDFATUDF,YNDFATVDF,YNDFATWDF,YNDFATXDF,YNDFATYDF,YNDFATZDF,YNDFAUADF,YNDFAUBDF,YNDFAUCDF,YNDFAUDDF,YNDFAUEDF,YNDFAUFDF,YNDFAUGDF,YNDFAUHDF,YNDFAUIDF,YNDFAUJDF,YNDFAUKDF,YNDFAULDF,YNDFAUMDF,YNDFAUNDF,YNDFAUODF,YNDFAUPDF,YNDFAUQDF,YNDFAURDF,YNDFAUSDF,YNDFAUTDF,YNDFAUUDF,YNDFAUVDF,YNDFAUWDF,YNDFAUXDF,YNDFAUYDF,YNDFAUZDF,YNDFAVADF,YNDFAVBDF,YNDFAVCDF,YNDFAVDDF,YNDFAVEDF,YNDFAVFDF,YNDFAVGDF,YNDFAVHDF,YNDFAVIDF,YNDFAVJDF,YNDFAVKDF,YNDFAVLDF,YNDFAVMDF,YNDFAVNDF,YNDFAVODF,YNDFAVPDF,YNDFAVQDF,YNDFAVRDF,YNDFAVSDF,YNDFAVTDF,YNDFAVUDF,YNDFAVVDF,YNDFAVWDF,YNDFAVXDF,YNDFAVYDF,YNDFAVZDF,YNDFAWADF,YNDFAWBDF,YNDFAWCDF,YNDFAWDDF,YNDFAWEDF,YNDFAWFDF,YNDFAWGDF,YNDFAWHDF,YNDFAWIDF,YNDFAWJDF,YNDFAWKDF,YNDFAWLDF,YNDFAWMDF,YNDFAWNDF,YNDFAWODF,YNDFAWPDF",,,YG-1,"3,8,59",HSS Straight Shank Drill,D1123,,,,,,Bright,0,0,0,0,,HSS (M2),SD_drill_normal,HSS(M2) 常规 直柄钻头 光亮色,HSS(M2) Regular Straight Shank Drill Bright,grouped,grouped,,888888,,Enable,10,,1,4,4
GR-SD-D1121,GR-SD-D1121,"YNDFBFSDF,YNDFBFTDF,YNDFBFUDF,YNDFBFVDF,YNDFBFWDF,YNDFBFXDF,YNDFBFYDF,YNDFBFZDF,YNDFBGADF,YNDFBGBDF,YNDFBGCDF,YNDFBGDDF,YNDFBGEDF,YNDFBGFDF,YNDFBGGDF,YNDFBGHDF,YNDFBGIDF,YNDFBGJDF,YNDFBGKDF,YNDFBGLDF,YNDFBGMDF,YNDFBGNDF,YNDFBGODF,YNDFBGPDF,YNDFBGQDF,YNDFBGRDF,YNDFBGSDF,YNDFBGTDF,YNDFBGUDF,YNDFBGVDF,YNDFBGWDF,YNDFBGXDF,YNDFBGYDF,YNDFBGZDF,YNDFBHADF,YNDFBHBDF,YNDFBHCDF,YNDFBHDDF,YNDFBHEDF",,,YG-1,"3,8,59",HSS Straight Shank Drill,D1121,,,,,,Steam Homo,0,0,0,0,,HSS (M2),SD_drill_normal,HSS(M2) 超长 直柄钻头 氧化发黑处理 DIN 1869/1,HSS(M2) Ex-Long Straight Shank Drill Steam Homo DIN 1869/1,grouped,grouped,,888888,,Enable,10,,1,4,4
